"ï..month","town","flat_type","block","street_name","mean_storey","floor_area_sqm","lease_commence_date","resale_price","adj_resale_price","price_per_sqm","adj_price_per_sqm","accom_cpi","MRT","HAWKER","SHOPPING.MALL"
"2011-04","SENGKANG","5 ROOM","223B","COMPASSVALE WALK",11,122,1999,482000,497045.5694,3950.819672,4074.144011,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","223C","COMPASSVALE WALK",5,121,1999,466000,480546.1314,3851.239669,3971.455631,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","224D","COMPASSVALE WALK",2,122,1999,450000,464046.6934,3688.52459,3803.661421,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","235","COMPASSVALE WALK",8,120,1999,480000,494983.1396,4000,4124.859497,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","237","COMPASSVALE WALK",14,122,1999,528888,545397.1724,4335.147541,4470.468626,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","228C","COMPASSVALE WALK",8,121,2000,485000,500139.214,4008.264463,4133.381934,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","149","RIVERVALE CRES",8,116,1999,455000,469202.7678,3922.413793,4044.851446,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","184B","RIVERVALE CRES",14,110,2003,464000,478483.7016,4218.181818,4349.851833,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","155","RIVERVALE CRES",11,110,2005,475000,489827.0653,4318.181818,4452.973321,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","123B","RIVERVALE DR",2,115,1999,430000,443422.3959,3739.130435,3855.846921,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","145","RIVERVALE DR",11,116,1999,452000,466109.1232,3896.551724,4018.182096,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","188B","RIVERVALE DR",5,115,2000,432000,445484.8257,3756.521739,3873.781093,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","188B","RIVERVALE DR",14,115,2000,465000,479514.9165,4043.478261,4169.694926,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","188D","RIVERVALE DR",2,115,2000,431000,444453.6108,3747.826087,3864.814007,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","191B","RIVERVALE DR",2,115,2000,440000,453734.5447,3826.086957,3945.51778,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","192A","RIVERVALE DR",8,115,2000,452000,466109.1232,3930.434783,4053.12281,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","192C","RIVERVALE DR",11,115,2000,480000,494983.1396,4173.913043,4304.201214,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","192C","RIVERVALE DR",17,115,2000,458888,473212.1312,3990.330435,4114.888097,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","116A","RIVERVALE DR",2,114,2000,432000,445484.8257,3789.473684,3907.761629,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","117A","RIVERVALE DR",2,114,2000,422000,435172.6769,3701.754386,3817.304184,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","187A","RIVERVALE DR",8,110,2000,445000,458890.619,4045.454545,4171.7329,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","196","RIVERVALE DR",11,111,2001,458000,472296.4124,4126.126126,4254.922634,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","121A","RIVERVALE DR",11,110,2000,455000,469202.7678,4136.363636,4265.479707,96.973,2,10,10
"2011-04","SENGKANG","5 ROOM","125","RIVERVALE ST",14,122,1999,451000,465077.9083,3696.721311,3812.114002,96.973,3,12,12
"2011-04","SENGKANG","5 ROOM","127","RIVERVALE ST",14,120,1999,439000,452703.3298,3658.333333,3772.527748,96.973,3,12,12
"2011-04","SENGKANG","5 ROOM","141","RIVERVALE ST",11,120,1999,460000,474358.8422,3833.333333,3952.990351,96.973,3,12,12
"2011-04","SENGKANG","5 ROOM","110","RIVERVALE WALK",14,122,1999,470000,484670.9909,3852.459016,3972.71304,96.973,3,6,6
"2011-04","SENGKANG","5 ROOM","111","RIVERVALE WALK",8,119,1998,455000,469202.7678,3823.529412,3942.880402,96.973,3,6,6
"2011-04","SENGKANG","5 ROOM","115","RIVERVALE WALK",17,123,1998,470000,484670.9909,3821.138211,3940.41456,96.973,3,6,6
"2011-04","SENGKANG","5 ROOM","260A","SENGKANG EAST WAY",11,110,2001,553000,570261.8255,5027.272727,5184.198413,96.973,1,1,1
"2011-04","SENGKANG","5 ROOM","260C","SENGKANG EAST WAY",5,110,2001,512500,528497.623,4659.090909,4804.523846,96.973,1,1,1
"2011-04","SENGKANG","5 ROOM","314B","ANCHORVALE LINK",5,110,2003,490000,505295.2884,4454.545455,4593.593531,96.973,10,10,10
"2011-04","SENGKANG","5 ROOM","309B","ANCHORVALE RD",11,111,2002,469998,484668.9285,4234.216216,4366.386743,96.973,6,15,15
"2011-04","SENGKANG","5 ROOM","317B","ANCHORVALE RD",14,110,2003,495000,510451.3628,4500,4640.466934,96.973,6,15,15
"2011-04","SENGKANG","5 ROOM","267B","COMPASSVALE LINK",8,110,2006,532000,548606.3131,4836.363636,4987.330119,96.973,7,5,17
"2011-04","SENGKANG","5 ROOM","267B","COMPASSVALE LINK",17,110,2006,565000,582636.4039,5136.363636,5296.694581,96.973,7,5,17
"2011-04","SENGKANG","5 ROOM","297B","COMPASSVALE ST",5,113,2001,448000,461984.2637,3964.60177,4088.356316,96.973,4,5,10
"2011-04","SENGKANG","5 ROOM","298C","COMPASSVALE ST",5,115,2001,430000,443422.3959,3739.130435,3855.846921,96.973,4,5,10
"2011-04","SENGKANG","5 ROOM","403A","FERNVALE LANE",8,112,2004,479000,493951.9248,4276.785714,4410.285043,96.973,10,7,7
"2011-04","SENGKANG","5 ROOM","403D","FERNVALE LANE",5,114,2004,460000,474358.8422,4035.087719,4161.042475,96.973,10,7,7
"2011-04","SENGKANG","5 ROOM","404B","FERNVALE LANE",20,114,2004,498500,514060.6148,4372.807018,4509.303639,96.973,10,7,7
"2011-04","SENGKANG","5 ROOM","405A","FERNVALE LANE",8,112,2004,474000,488795.8504,4232.142857,4364.248664,96.973,10,7,7
"2011-04","SENGKANG","5 ROOM","408A","FERNVALE RD",11,115,2004,475000,489827.0653,4130.434783,4259.365785,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","408A","FERNVALE RD",17,115,2004,5e+05,515607.4371,4347.826087,4483.542931,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","409A","FERNVALE RD",14,115,2004,485000,500139.214,4217.391304,4349.036644,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","406C","FERNVALE RD",11,110,2004,473000,487764.6355,4300,4434.223959,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","406C","FERNVALE RD",11,110,2004,472000,486733.4206,4290.909091,4424.849279,96.973,2,2,3
"2011-04","SENGKANG","5 ROOM","157A","RIVERVALE CRES",14,112,2003,498000,513545.0074,4446.428571,4585.22328,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","157A","RIVERVALE CRES",17,112,2003,528000,544481.4536,4714.285714,4861.44155,96.973,5,5,5
"2011-04","SENGKANG","5 ROOM","119C","RIVERVALE DR",2,121,2001,455000,469202.7678,3760.330579,3877.708825,96.973,2,10,10
"2011-05","SENGKANG","4 ROOM","301B","ANCHORVALE DR",2,90,2001,396000,392919.511,4400,4365.772345,100.784,7,8,10
"2011-05","SENGKANG","4 ROOM","321C","ANCHORVALE DR",2,90,2002,408000,404826.1629,4533.333333,4498.068476,100.784,7,8,10
"2011-05","SENGKANG","4 ROOM","307C","ANCHORVALE RD",2,90,2001,395000,391927.29,4388.888889,4354.747667,100.784,6,15,15
"2011-05","SENGKANG","4 ROOM","204A","COMPASSVALE DR",2,90,2000,428000,424670.5826,4755.555556,4718.562029,100.784,6,3,8
"2011-05","SENGKANG","4 ROOM","204B","COMPASSVALE DR",8,90,2001,420000,416732.8147,4666.666667,4630.364608,100.784,6,3,8
"2011-05","SENGKANG","4 ROOM","207B","COMPASSVALE LANE",2,92,2005,411000,407802.8258,4467.391304,4432.639411,100.784,4,1,7
"2011-05","SENGKANG","4 ROOM","248","COMPASSVALE RD",5,96,2000,428000,424670.5826,4458.333333,4423.651902,100.784,4,4,4
"2011-05","SENGKANG","4 ROOM","292A","COMPASSVALE ST",2,90,2002,388000,384981.7431,4311.111111,4277.574924,100.784,4,5,10
"2011-05","SENGKANG","4 ROOM","292B","COMPASSVALE ST",8,90,2002,425000,421693.9197,4722.222222,4685.487996,100.784,4,5,10
"2011-05","SENGKANG","4 ROOM","225A","COMPASSVALE WALK",8,102,1999,429000,425662.8036,4205.882353,4173.164741,100.784,5,5,5
"2011-05","SENGKANG","4 ROOM","231","COMPASSVALE WALK",2,101,1999,423000,419709.4777,4188.118812,4155.539383,100.784,5,5,5
"2011-05","SENGKANG","4 ROOM","153","RIVERVALE CRES",5,90,2005,435000,431616.1295,4833.333333,4795.734773,100.784,5,5,5
"2011-05","SENGKANG","4 ROOM","123B","RIVERVALE DR",2,101,1999,387000,383989.5221,3831.683168,3801.876457,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","188C","RIVERVALE DR",2,95,2000,385000,382005.0802,4052.631579,4021.106107,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","190B","RIVERVALE DR",2,95,2000,365000,362160.6604,3842.105263,3812.217478,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","116B","RIVERVALE DR",14,95,2000,422000,418717.2567,4442.105263,4407.550071,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","121B","RIVERVALE DR",5,91,2000,405000,401849.4999,4450.549451,4415.928571,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","129","RIVERVALE ST",2,101,1999,4e+05,396888.395,3960.39604,3929.588069,100.784,3,12,12
"2011-05","SENGKANG","4 ROOM","106","RIVERVALE WALK",5,101,1999,422888,419598.3489,4187.009901,4154.439098,100.784,3,6,6
"2011-05","SENGKANG","4 ROOM","324B","SENGKANG EAST WAY",8,90,2003,457000,453444.9913,5077.777778,5038.277681,100.784,1,1,1
"2011-05","SENGKANG","4 ROOM","322A","ANCHORVALE DR",14,86,2002,450000,446499.4444,5232.55814,5191.854004,100.784,7,8,10
"2011-05","SENGKANG","4 ROOM","320A","ANCHORVALE DR",5,85,2002,403000,399865.0579,4741.176471,4704.294799,100.784,7,8,10
"2011-05","SENGKANG","4 ROOM","303B","ANCHORVALE LINK",8,86,2001,387000,383989.5221,4500,4464.994444,100.784,10,10,10
"2011-05","SENGKANG","4 ROOM","247","COMPASSVALE RD",2,85,2000,372000,369106.2073,4376.470588,4342.425969,100.784,4,4,4
"2011-05","SENGKANG","4 ROOM","247","COMPASSVALE RD",8,85,2000,411000,407802.8258,4835.294118,4797.680304,100.784,4,4,4
"2011-05","SENGKANG","4 ROOM","249","COMPASSVALE RD",2,85,2000,395000,391927.29,4647.058824,4610.909295,100.784,4,4,4
"2011-05","SENGKANG","4 ROOM","257B","COMPASSVALE RD",2,90,2001,427000,423678.3616,4744.444444,4707.537352,100.784,4,4,4
"2011-05","SENGKANG","4 ROOM","184C","RIVERVALE CRES",11,85,2003,4e+05,396888.395,4705.882353,4669.275235,100.784,5,5,5
"2011-05","SENGKANG","4 ROOM","124B","RIVERVALE DR",5,92,1999,393000,389942.8481,4271.73913,4238.509218,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","124C","RIVERVALE DR",14,91,1999,415000,411771.7098,4560.43956,4524.963844,100.784,2,10,10
"2011-05","SENGKANG","4 ROOM","317C","ANCHORVALE RD",8,92,2003,422000,418717.2567,4586.956522,4551.274529,100.784,6,15,15
"2011-05","SENGKANG","4 ROOM","309A","ANCHORVALE RD",2,90,2002,4e+05,396888.395,4444.444444,4409.871055,100.784,6,15,15
"2011-05","SENGKANG","4 ROOM","317B","ANCHORVALE RD",5,92,2003,422000,418717.2567,4586.956522,4551.274529,100.784,6,15,15
"2011-05","SENGKANG","4 ROOM","266A","COMPASSVALE BOW",2,92,2007,490000,486188.2839,5326.086957,5284.655259,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","266A","COMPASSVALE BOW",14,92,2007,525000,520916.0184,5706.521739,5662.130635,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","266B","COMPASSVALE BOW",8,92,2007,5e+05,496110.4937,5434.782609,5392.505367,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","266C","COMPASSVALE BOW",5,92,2007,492000,488172.7258,5347.826087,5306.225281,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","266C","COMPASSVALE BOW",5,92,2007,498800,494919.8285,5421.73913,5379.563354,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","266C","COMPASSVALE BOW",8,92,2007,535000,530838.2283,5815.217391,5769.980742,100.784,3,6,14
"2011-05","SENGKANG","4 ROOM","269A","COMPASSVALE LINK",8,90,2006,505000,501071.5987,5611.111111,5567.462207,100.784,7,5,17
"2011-05","SENGKANG","4 ROOM","267A","COMPASSVALE LINK",11,91,2006,5e+05,496110.4937,5494.505495,5451.763667,100.784,7,5,17
"2011-05","SENGKANG","4 ROOM","298C","COMPASSVALE ST",2,94,2001,397000,393911.732,4223.404255,4190.550341,100.784,4,5,10
"2011-05","SENGKANG","4 ROOM","298D","COMPASSVALE ST",2,94,2001,392000,388950.6271,4170.212766,4137.772629,100.784,4,5,10
"2011-05","SENGKANG","4 ROOM","413B","FERNVALE LINK",11,95,2004,450000,446499.4444,4736.842105,4699.994151,100.784,5,6,7
"2011-05","SENGKANG","4 ROOM","408C","FERNVALE RD",11,95,2005,444500,441042.2289,4678.947368,4642.549778,100.784,2,2,3
"2011-05","SENGKANG","4 ROOM","409A","FERNVALE RD",17,95,2004,453000,449476.1073,4768.421053,4731.327445,100.784,2,2,3
"2011-05","SENGKANG","4 ROOM","406C","FERNVALE RD",5,91,2004,435000,431616.1295,4780.21978,4743.034391,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","322B","ANCHORVALE DR",2,110,2002,488000,484203.8419,4436.363636,4401.853108,100.784,7,8,10
"2011-05","SENGKANG","5 ROOM","305C","ANCHORVALE LINK",8,110,2001,473000,469320.5271,4300,4266.550246,100.784,10,10,10
"2011-05","SENGKANG","5 ROOM","290A","COMPASSVALE CRES",2,110,2002,480000,476266.074,4363.636364,4329.691582,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","290B","COMPASSVALE CRES",5,110,2001,462000,458406.0962,4200,4167.328147,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","295A","COMPASSVALE CRES",14,110,2002,480000,476266.074,4363.636364,4329.691582,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","295B","COMPASSVALE CRES",5,110,2002,453000,449476.1073,4118.181818,4086.14643,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","295C","COMPASSVALE CRES",14,110,2002,485000,481227.1789,4409.090909,4374.792536,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","296A","COMPASSVALE CRES",2,110,2002,455000,451460.5493,4136.363636,4104.186812,100.784,6,6,14
"2011-05","SENGKANG","5 ROOM","206C","COMPASSVALE LANE",5,122,1999,465000,461382.7592,3811.47541,3781.825895,100.784,4,1,7
"2011-05","SENGKANG","5 ROOM","255","COMPASSVALE RD",5,116,2000,450000,446499.4444,3879.310345,3849.133141,100.784,4,4,4
"2011-05","SENGKANG","5 ROOM","255","COMPASSVALE RD",14,116,2000,494000,490157.1678,4258.62069,4225.492826,100.784,4,4,4
"2011-05","SENGKANG","5 ROOM","246","COMPASSVALE RD",2,115,2000,470000,466343.8641,4086.956522,4055.164036,100.784,4,4,4
"2011-05","SENGKANG","5 ROOM","258B","COMPASSVALE RD",2,110,2001,470000,466343.8641,4272.727273,4239.489674,100.784,4,4,4
"2011-05","SENGKANG","5 ROOM","258D","COMPASSVALE RD",5,110,2001,488000,484203.8419,4436.363636,4401.853108,100.784,4,4,4
"2011-05","SENGKANG","5 ROOM","224C","COMPASSVALE WALK",5,121,1999,484000,480234.9579,4000,3968.88395,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","224C","COMPASSVALE WALK",14,122,1999,510000,506032.7036,4180.327869,4147.809046,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","236","COMPASSVALE WALK",11,123,1999,505000,501071.5987,4105.691057,4073.752835,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","228A","COMPASSVALE WALK",14,121,2000,5e+05,496110.4937,4132.231405,4100.086725,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","142","RIVERVALE CRES",5,116,1999,462000,458406.0962,3982.758621,3951.776691,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","183A","RIVERVALE CRES",2,110,2003,445000,441538.3394,4045.454545,4013.984904,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","151","RIVERVALE CRES",2,110,2005,470000,466343.8641,4272.727273,4239.489674,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","123","RIVERVALE DR",11,115,1999,460000,456421.6542,4000,3968.88395,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","146","RIVERVALE DR",8,116,1999,460000,456421.6542,3965.517241,3934.669433,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","144","RIVERVALE DR",14,116,1999,465000,461382.7592,4008.62069,3977.437579,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","144","RIVERVALE DR",2,122,1999,438000,434592.7925,3590.163934,3562.236004,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","188A","RIVERVALE DR",2,115,2000,433888,430512.7798,3772.93913,3743.58939,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","188B","RIVERVALE DR",8,115,2000,427000,423678.3616,3713.043478,3684.159666,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","188D","RIVERVALE DR",8,115,2000,446000,442530.5604,3878.26087,3848.09183,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","197","RIVERVALE DR",2,110,2001,442000,438561.6765,4018.181818,3986.924331,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","121","RIVERVALE DR",8,110,2000,460000,456421.6542,4181.818182,4149.287766,100.784,2,10,10
"2011-05","SENGKANG","5 ROOM","133","RIVERVALE ST",5,120,1999,443000,439553.8974,3691.666667,3662.949145,100.784,3,12,12
"2011-05","SENGKANG","5 ROOM","126","RIVERVALE ST",5,120,1999,422600,419312.5893,3521.666667,3494.271577,100.784,3,12,12
"2011-05","SENGKANG","5 ROOM","127","RIVERVALE ST",14,122,1999,457000,453444.9913,3745.901639,3716.762224,100.784,3,12,12
"2011-05","SENGKANG","5 ROOM","106","RIVERVALE WALK",17,124,1999,480000,476266.074,3870.967742,3840.855435,100.784,3,6,6
"2011-05","SENGKANG","5 ROOM","109","RIVERVALE WALK",17,123,1999,468000,464359.4221,3804.878049,3775.279855,100.784,3,6,6
"2011-05","SENGKANG","5 ROOM","109","RIVERVALE WALK",5,120,1999,428000,424670.5826,3566.666667,3538.921522,100.784,3,6,6
"2011-05","SENGKANG","5 ROOM","109","RIVERVALE WALK",11,120,1999,472000,468328.3061,3933.333333,3902.735884,100.784,3,6,6
"2011-05","SENGKANG","5 ROOM","110","RIVERVALE WALK",2,120,1999,415000,411771.7098,3458.333333,3431.430915,100.784,3,6,6
"2011-05","SENGKANG","5 ROOM","200A","SENGKANG EAST RD",2,110,2001,472000,468328.3061,4290.909091,4257.530055,100.784,7,2,7
"2011-05","SENGKANG","5 ROOM","200D","SENGKANG EAST RD",2,110,2001,460000,456421.6542,4181.818182,4149.287766,100.784,7,2,7
"2011-05","SENGKANG","5 ROOM","260B","SENGKANG EAST WAY",5,110,2001,520000,515954.9135,4727.272727,4690.499213,100.784,1,1,1
"2011-05","SENGKANG","5 ROOM","323C","SENGKANG EAST WAY",5,110,2003,520000,515954.9135,4727.272727,4690.499213,100.784,1,1,1
"2011-05","SENGKANG","5 ROOM","325A","SENGKANG EAST WAY",11,110,2003,510000,506032.7036,4636.363636,4600.297305,100.784,1,1,1
"2011-05","SENGKANG","5 ROOM","311B","ANCHORVALE LANE",8,112,2002,448000,444515.0024,4000,3968.88395,100.784,6,6,18
"2011-05","SENGKANG","5 ROOM","312B","ANCHORVALE LANE",8,111,2002,448000,444515.0024,4036.036036,4004.639661,100.784,6,6,18
"2011-05","SENGKANG","5 ROOM","317C","ANCHORVALE RD",5,110,2003,492000,488172.7258,4472.727273,4437.933871,100.784,6,15,15
"2011-05","SENGKANG","5 ROOM","309D","ANCHORVALE RD",17,112,2002,486000,482219.3999,4339.285714,4305.530356,100.784,6,15,15
"2011-05","SENGKANG","5 ROOM","310B","ANCHORVALE RD",11,113,2003,480000,476266.074,4247.787611,4214.744018,100.784,6,15,15
"2011-05","SENGKANG","5 ROOM","317A","ANCHORVALE RD",5,111,2003,495000,491149.3888,4459.459459,4424.769268,100.784,6,15,15
"2011-05","SENGKANG","5 ROOM","298B","COMPASSVALE ST",2,114,2001,435888,432497.2218,3823.578947,3793.835279,100.784,4,5,10
"2011-05","SENGKANG","5 ROOM","298B","COMPASSVALE ST",11,114,2001,468000,464359.4221,4105.263158,4073.328264,100.784,4,5,10
"2011-05","SENGKANG","5 ROOM","298D","COMPASSVALE ST",2,115,2001,430000,426655.0246,3739.130435,3710.043692,100.784,4,5,10
"2011-05","SENGKANG","5 ROOM","299A","COMPASSVALE ST",2,113,2001,455000,451460.5493,4026.548673,3995.2261,100.784,4,5,10
"2011-05","SENGKANG","5 ROOM","299A","COMPASSVALE ST",17,114,2001,450000,446499.4444,3947.368421,3916.661793,100.784,4,5,10
"2011-05","SENGKANG","5 ROOM","403D","FERNVALE LANE",20,114,2004,515000,510993.8085,4517.54386,4482.401829,100.784,10,7,7
"2011-05","SENGKANG","5 ROOM","403D","FERNVALE LANE",8,112,2004,470000,466343.8641,4196.428571,4163.784501,100.784,10,7,7
"2011-05","SENGKANG","5 ROOM","405B","FERNVALE LANE",17,112,2004,513500,509505.4771,4584.821429,4549.156045,100.784,10,7,7
"2011-05","SENGKANG","5 ROOM","413A","FERNVALE LINK",11,114,2004,531000,526869.3443,4657.894737,4621.660915,100.784,5,6,7
"2011-05","SENGKANG","5 ROOM","408C","FERNVALE RD",20,115,2005,517000,512978.2505,4495.652174,4460.680439,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","408C","FERNVALE RD",17,115,2005,515000,510993.8085,4478.26087,4443.424422,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","408C","FERNVALE RD",17,115,2005,522000,517939.3555,4539.130435,4503.820482,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","407A","FERNVALE RD",20,110,2005,505000,501071.5987,4590.909091,4555.196352,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","407B","FERNVALE RD",17,110,2005,510000,506032.7036,4636.363636,4600.297305,100.784,2,2,3
"2011-05","SENGKANG","5 ROOM","157D","RIVERVALE CRES",14,109,2003,470000,466343.8641,4311.926606,4278.384074,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","157D","RIVERVALE CRES",17,110,2003,503000,499087.1567,4572.727273,4537.15597,100.784,5,5,5
"2011-05","SENGKANG","5 ROOM","119C","RIVERVALE DR",5,121,2001,490000,486188.2839,4049.586777,4018.084991,100.784,2,10,10
"2011-06","SENGKANG","4 ROOM","305B","ANCHORVALE LINK",2,90,2001,402000,403444.3307,4466.666667,4482.714786,99.642,10,10,10
"2011-06","SENGKANG","4 ROOM","295C","COMPASSVALE CRES",5,90,2002,423000,424519.7808,4700,4716.886454,99.642,6,6,14
"2011-06","SENGKANG","4 ROOM","204A","COMPASSVALE DR",5,90,2000,425000,426526.9665,4722.222222,4739.188517,99.642,6,3,8
"2011-06","SENGKANG","4 ROOM","204A","COMPASSVALE DR",2,92,2000,385000,386383.252,4184.782609,4199.817957,99.642,6,3,8
"2011-06","SENGKANG","4 ROOM","201A","COMPASSVALE DR",5,90,2001,405000,406455.1093,4500,4516.167881,99.642,6,3,8
"2011-06","SENGKANG","4 ROOM","238","COMPASSVALE WALK",2,100,1999,415000,416491.0379,4150,4164.910379,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","238","COMPASSVALE WALK",2,100,1999,405000,406455.1093,4050,4064.551093,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","230","COMPASSVALE WALK",14,101,1999,440000,441580.8595,4356.435644,4372.087718,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","183B","RIVERVALE CRES",11,90,2003,410000,411473.0736,4555.555556,4571.92304,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","150","RIVERVALE CRES",14,90,2005,453000,454627.5667,5033.333333,5051.417408,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","152","RIVERVALE CRES",8,91,2005,433000,434555.7094,4758.241758,4775.337466,99.642,5,5,5
"2011-06","SENGKANG","4 ROOM","190A","RIVERVALE DR",2,95,2000,398000,399429.9593,4189.473684,4204.525887,99.642,2,10,10
"2011-06","SENGKANG","4 ROOM","117A","RIVERVALE DR",8,95,2000,392000,393408.4021,4126.315789,4141.141075,99.642,2,10,10
